时间,城市,音乐剧,卡司,剧院
2024-01-09 19:30,上海,彗星来电,宁梦恬 王浩楠 曹屿辰,星空间3号·MOriginal Box
2024-01-09 19:30,广州,阿波罗尼亚,施博威 朱亚洲 李坤嘉,阿波罗尼亚·广州馆
2024-01-10 14:00,成都,熊猫,,熊猫剧院
2024-01-10 14:00,西安,丝路之声,梁广 田恬 刘靖 孙晶俐 谭建业 吴凯泽 孙紫薇 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-10 19:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2024-01-10 19:30,上海,嗜血博士,毛二 汤佳明 蔡馨怡,星空间1023号·涵金小剧场
2024-01-10 19:30,上海,桑塔露琪亚,牛博为 王浩楠 李珏,星空间6号·一台好戏小剧场
2024-01-10 19:30,上海,阿波罗尼亚,朱亮 范金锴 李存贤,星空间1号·一台好戏小剧场
2024-01-10 19:30,上海,辛吉路的画材店,徐杭 董豫辰 林大钦,星空间2号·好好有戏剧场
2024-01-10 19:30,上海,翻国王棋,徐泽辉 刘阳 郭亢 于滨嘉 周波 李佳音,星空间77号·鲸剧场
2024-01-10 19:30,上海,时光代理人,曹牧之 杜光祎 钱安琪 洪果 智博闻,时光剧场
2024-01-10 19:30,上海,#0528,温升宝 刘政 赵洪博,星空间28号·好好有戏小剧场
2024-01-10 19:30,上海,AI,舒杨 孙彩纶,长宁来福士The Bell 钟楼演艺新空间
2024-01-10 19:30,广州,阿波罗尼亚,施博威 朱亚洲 李坤嘉,阿波罗尼亚·广州馆
2024-01-11 14:00,成都,熊猫,,熊猫剧院
2024-01-11 14:00,西安,丝路之声,宋凯文 田恬 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-11 19:30,上海,小说,钱蒙楠 钟嘉诚 纪晓坤,人民大舞台
2024-01-11 19:30,上海,嗜血博士,王芯芯 蒋芸 刘晓,星空间1023号·涵金小剧场
2024-01-11 19:30,上海,桑塔露琪亚,赵霄汉 王浩楠 吴以瀚,星空间6号·一台好戏小剧场
2024-01-11 19:30,上海,阿波罗尼亚,施天玮 范金锴 牛博为,星空间1号·一台好戏小剧场
2024-01-11 19:30,上海,LIZZIE丽兹,刘乙萱 申霓 邓贤凌 党韫葳,星空间11号·MOriginal Box
2024-01-11 19:30,上海,双重危机,邵奕磊 李政绪,星空间19号
2024-01-11 19:30,上海,时光代理人,王逸飞 朱涵彬 吴杭律 郭珍艳 张嘉豪,时光剧场
2024-01-11 19:30,上海,AI,王国栋 陈棋尔,长宁来福士The Bell 钟楼演艺新空间
2024-01-11 19:30,上海,致爱,严小北 林大钦,亚洲大厦·星空间黑匣子
2024-01-11 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 杜牧,西部文化产业中心·一台好戏小剧场
2024-01-11 19:30,广州,雄狮少年,方书剑 陈小春 陈洁仪 刘浩冉 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-11 19:30,广州,阿波罗尼亚,王博睿 曾鑫 杜航,阿波罗尼亚·广州馆
2024-01-11 20:00,深圳,将进酒,郑云龙 喻越越 于晓璘 陈熙 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-12 14:00,成都,熊猫,,熊猫剧院
2024-01-12 14:00,西安,丝路之声,宋凯文 田恬 周熙智 李佳璐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-12 19:30,上海,城堡,赵伟钢 钟舜傲 马小乔 李苏霖,上海共舞台
2024-01-12 19:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2024-01-12 19:30,上海,桑塔露琪亚,曹牧之 邵奕磊 陈志,星空间6号·一台好戏小剧场
2024-01-12 19:30,上海,阿波罗尼亚,朱亮 张智涵 赵霄汉,星空间1号·一台好戏小剧场
2024-01-12 19:30,上海,月亮与六便士,吴俊鹏 温雅祺 陈旭茂 邹子月,星空间815号·缪时客小剧场
2024-01-12 19:30,上海,小说,朱亚洲 施天玮 张云轩,星空间115号·缪时客小剧场
2024-01-12 19:30,上海,FLAMES火焰,廖婧媛 田野 顾易,星空间4号·缪时客小剧场
2024-01-12 19:30,上海,辛吉路的画材店,温升宝 姜义哲 王颢珏,星空间2号·好好有戏剧场
2024-01-12 19:30,上海,灯塔,周一男 蔡淇 翟松,星空间9号·鲸剧场
2024-01-12 19:30,上海,翻国王棋,徐泽辉 张琦铭 刘官卫 车鸣笛 刘明明 杜钇樵,星空间77号·鲸剧场
2024-01-12 19:30,上海,阿尔托，梵高,钟嘉诚 宋元明 毛寅东,星空间17号·NFP小剧场
2024-01-12 19:30,上海,嘿！亚利桑那,冯远 李磊 施哲明 王玙璠 王壹 唐超 高旭,嘿！亚利桑那
2024-01-12 19:30,上海,梦微之,余镇鳌 许昌泰,星空间33号 鲸·剧场
2024-01-12 19:30,上海,时光代理人,舒荣波 吴以瀚 吴杭律 于梦滢 张智伟,时光剧场
2024-01-12 19:30,上海,#0528,王禹桐 徐步超 赵洪博,星空间28号·好好有戏小剧场
2024-01-12 19:30,上海,当你心动时,徐佳文 万钰彬 黄可,星空间12号·耶比剧场
2024-01-12 19:30,上海,AI,舒杨 陈棋尔,长宁来福士The Bell 钟楼演艺新空间
2024-01-12 19:30,上海,致爱,周文嘉 陆宇鹏,亚洲大厦·星空间黑匣子
2024-01-12 19:30,上海,两个人的谋杀,陈泽杨 蔡鼎延,开心麻花U剧场
2024-01-12 19:30,上海,疯子与赞美诗,许放星 刘朱烨,星空间111号·墨剧场
2024-01-12 19:30,北京,致命旋律,王帅 武阳坤 李信 曹小欠儿,开心麻花磁剧场
2024-01-12 19:30,北京,婚礼歌手,李卓远 鲁芳岐 帕赛 李想 吕思含 刘治威 文颖倩 崔欣仪 乌尼思,朝阳剧场
2024-01-12 19:30,成都,嫌疑人X的献身,叶麒圣 王瀚宇 蒋倩如 孙豆尔 潘珏辰 刘钊 陈希琰,成都高新中演大剧院大剧场
2024-01-12 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 杜牧,西部文化产业中心·一台好戏小剧场
2024-01-12 19:30,成都,致命旋律,张金鑫 王佑名 杜舟 项倩,成都开心麻花9剧场
2024-01-12 19:30,广州,雄狮少年,郭虹旭 陈小春 陈洁仪 刘浩冉 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-12 19:30,广州,阿波罗尼亚,王博睿 曾鑫 杜航,阿波罗尼亚·广州馆
2024-01-12 20:00,上海,LIZZIE丽兹,刘乙萱 杜鑫艳 邓贤凌 宁梦恬,星空间11号·MOriginal Box
2024-01-12 20:00,上海,彗星来电,丁辰西 李存贤 曹屿辰,星空间3号·MOriginal Box
2024-01-12 20:00,北京,我的魔法药水,肖颖婕 孙一城 陆艺火 郭禹良,时间剧场TIME THEATRE
2024-01-12 20:00,深圳,将进酒,李炜鹏 陈旭 于晓璘 陈熙 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-13 14:00,上海,疯子与赞美诗,许放星 刘朱烨,星空间111号·墨剧场
2024-01-13 14:00,成都,嫌疑人X的献身,叶麒圣 王瀚宇 蒋倩如 孙豆尔 潘珏辰 刘钊 陈希琰,成都高新中演大剧院大剧场
2024-01-13 14:00,成都,熊猫,,熊猫剧院
2024-01-13 14:00,南京,火蔷薇,,花乐逗新街口店9馆
2024-01-13 14:00,西安,丝路之声,梁广 田恬 江柏成 孙晶俐 谭建业 张书豪 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-13 14:30,上海,城堡,钟嘉诚 钟舜傲 冯远 李苏霖,上海共舞台
2024-01-13 14:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2024-01-13 14:30,上海,嗜血博士,白一博 田野 洪果,星空间1023号·涵金小剧场
2024-01-13 14:30,上海,灯塔,周一男 孙博 遇泓羊,星空间9号·鲸剧场
2024-01-13 14:30,上海,嘿！亚利桑那,吴杭律 王桓 刘勃汐 于梦滢 郭俊宇 高瑞杰 高尔金宝音,嘿！亚利桑那
2024-01-13 14:30,上海,摇滚太白·诗与星,胥子含 张沁丹 许诗翊,星空间407号·她剧场
2024-01-13 14:30,上海,时光代理人,王逸飞 朱涵彬 左一平 廖婧媛 宋元明,时光剧场
2024-01-13 14:30,上海,#0528,姜义哲 徐步超 赵洪博,星空间28号·好好有戏小剧场
2024-01-13 14:30,上海,当你心动时,马灵奇 朱亚洲 黄可,星空间12号·耶比剧场
2024-01-13 14:30,上海,AI,张铎 孙彩纶,长宁来福士The Bell 钟楼演艺新空间
2024-01-13 14:30,上海,致爱,严小北 吴以瀚,亚洲大厦·星空间黑匣子
2024-01-13 14:30,上海,两个人的谋杀,翟松 广家伟,开心麻花U剧场
2024-01-13 14:30,北京,威尼斯商人,鲁芳岐 李嘉骏 郭禹良 云孟和,时间剧场TIME THEATRE
2024-01-13 14:30,北京,致命旋律,唐浩瑜 武阳坤 陆艺火 刘晓燕,开心麻花磁剧场
2024-01-13 14:30,北京,婚礼歌手,李卓远 艾霖 帕赛 马凯漪 吕思含 刘治威 刘思纤 乌尼思 赵梓岑,朝阳剧场
2024-01-13 14:30,广州,雄狮少年,方书剑 李秋盟 陈洁仪 冯镝霏 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-13 14:30,深圳,将进酒,李炜鹏 喻越越 张傲生 张诗漫 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-13 15:00,武汉,小说,文振宇 刘子赫 刘秫呈,武演新空间（梦时代馆）
2024-01-13 17:00,上海,LIZZIE丽兹,刘乙萱 申霓 刘烨 王洁璐,星空间11号·MOriginal Box
2024-01-13 17:00,上海,彗星来电,宁梦恬 李存贤 陈楷,星空间3号·MOriginal Box
2024-01-13 17:00,上海,疯子与赞美诗,傅祥安 钟子崴,星空间111号·墨剧场
2024-01-13 19:30,上海,小说,钱蒙楠 汤佳明 纪晓坤,人民大舞台
2024-01-13 19:30,上海,嗜血博士,毛二 徐佳文 赵子萌,星空间1023号·涵金小剧场
2024-01-13 19:30,上海,月亮与六便士,吴俊鹏 黎宛曈 陈旭茂 田梦,星空间815号·缪时客小剧场
2024-01-13 19:30,上海,小说,舒杨 万钰彬 杜航,星空间115号·缪时客小剧场
2024-01-13 19:30,上海,FLAMES火焰,廖婧媛 田野 相征,星空间4号·缪时客小剧场
2024-01-13 19:30,上海,辛吉路的画材店,李珏 左溢 车鸣笛,星空间2号·好好有戏剧场
2024-01-13 19:30,上海,灯塔,赵洪博 蔡淇 张鼎棋,星空间9号·鲸剧场
2024-01-13 19:30,上海,嘿！亚利桑那,吴杭律 王桓 胡迪 周文嘉 郭俊宇 孙金瀚 高尔金宝音,嘿！亚利桑那
2024-01-13 19:30,上海,双重危机,邵奕磊 孙化卓,星空间19号
2024-01-13 19:30,上海,摇滚太白·诗与星,易群 孙乐仟 王珏语涵,星空间407号·她剧场
2024-01-13 19:30,上海,少年歌行·梵音谣,赵嘉豪 张力升 缪卓凡 王梓,星空间81号·白剧场
2024-01-13 19:30,上海,梦微之,许昌泰 叶宇锋,星空间33号 鲸·剧场
2024-01-13 19:30,上海,时光代理人,曹牧之 杜光祎 左一平 恩妤 宋元明,时光剧场
2024-01-13 19:30,上海,#0528,王禹桐 于滨嘉 王颢珏,星空间28号·好好有戏小剧场
2024-01-13 19:30,上海,当你心动时,刘朱烨 朱亚洲 葛洧吟,星空间12号·耶比剧场
2024-01-13 19:30,上海,AI,汤邵文 强东玥,长宁来福士The Bell 钟楼演艺新空间
2024-01-13 19:30,上海,致爱,邓贤凌 林大钦,亚洲大厦·星空间黑匣子
2024-01-13 19:30,上海,两个人的谋杀,陈泽杨 蔡鼎延,开心麻花U剧场
2024-01-13 19:30,北京,威尼斯商人,鲁芳岐 李嘉骏 郭禹良 云孟和,时间剧场TIME THEATRE
2024-01-13 19:30,北京,致命旋律,刘思杰 武阳坤 李信 刘晓燕,开心麻花磁剧场
2024-01-13 19:30,北京,婚礼歌手,王帅 艾霖 帕赛 李想 吕思含 董韦凯 刘思纤 乌尼思 赵梓岑,朝阳剧场
2024-01-13 19:30,成都,嫌疑人X的献身,马海生 王啸坤 徐丽东 孙豆尔 潘珏辰 刘钊 陈希琰,成都高新中演大剧院大剧场
2024-01-13 19:30,成都,阿波罗尼亚,施博威 赵嘉恒 李坤嘉,西部文化产业中心·一台好戏小剧场
2024-01-13 19:30,成都,灯塔,杨博皓 王世鑫 罗涣涣,西部文化产业中心·鲸剧场
2024-01-13 19:30,成都,致命旋律,王博睿 樊哲 周靖杰 项倩,成都开心麻花9剧场
2024-01-13 19:30,广州,雄狮少年,陈科铭 陈小春 陈洁仪 刘浩冉 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-13 19:30,广州,阿波罗尼亚,郭洧江 脱骁尧 邓欣锐,阿波罗尼亚·广州馆
2024-01-13 19:30,武汉,灯塔,韩佳旭 陈梓煊 刘秫呈,武汉剧院武演新空间
2024-01-13 19:30,武汉,小说,文振宇 曾阵 王皓,武演新空间（梦时代馆）
2024-01-13 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-01-13 20:00,深圳,将进酒,郑云龙 陈旭 于晓璘 陈熙 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-14 14:00,上海,LIZZIE丽兹,刘乙萱 丁臻滢 刘烨 宁梦恬,星空间11号·MOriginal Box
2024-01-14 14:00,上海,疯子与赞美诗,傅祥安 周一男,星空间111号·墨剧场
2024-01-14 14:00,成都,熊猫,,熊猫剧院
2024-01-14 14:00,西安,丝路之声,宋凯文 田恬 江柏成 孙晶俐 张书豪 吴凯泽 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-14 14:30,上海,城堡,钟嘉诚 钟舜傲 郭耀嵘 李苏霖,上海共舞台
2024-01-14 14:30,上海,小说,钱蒙楠 汤佳明 纪晓坤,人民大舞台
2024-01-14 14:30,上海,嗜血博士,施天玮 田野 蔡馨怡,星空间1023号·涵金小剧场
2024-01-14 14:30,上海,月亮与六便士,白一博 欧阳乔子 王壹 盛可欣,星空间815号·缪时客小剧场
2024-01-14 14:30,上海,小说,饶恒宇 吴俊鹏 张云轩,星空间115号·缪时客小剧场
2024-01-14 14:30,上海,灯塔,邵立君 孙博 遇泓羊,星空间9号·鲸剧场
2024-01-14 14:30,上海,嘿！亚利桑那,冯远 王桓 施哲明 王玙璠 连江维 唐超 智博闻,嘿！亚利桑那
2024-01-14 14:30,上海,摇滚太白·诗与星,范可妮 张沁丹 温雅祺,星空间407号·她剧场
2024-01-14 14:30,上海,少年歌行·梵音谣,赵嘉豪 汤邵文 诸葛北辰 王天乐,星空间81号·白剧场
2024-01-14 14:30,上海,梦微之,余镇鳌 赵洪博,星空间33号 鲸·剧场
2024-01-14 14:30,上海,时光代理人,王逸飞 朱涵彬 邓贤凌 恩妤 张智伟,时光剧场
2024-01-14 14:30,上海,#0528,温升宝 于滨嘉 李珏,星空间28号·好好有戏小剧场
2024-01-14 14:30,上海,当你心动时,徐佳文 万钰彬 葛洧吟,星空间12号·耶比剧场
2024-01-14 14:30,上海,AI,舒杨 覃一凡,长宁来福士The Bell 钟楼演艺新空间
2024-01-14 14:30,上海,致爱,王洁璐 林大钦,亚洲大厦·星空间黑匣子
2024-01-14 14:30,上海,两个人的谋杀,翟松 广家伟,开心麻花U剧场
2024-01-14 14:30,北京,秋裤和擀面杖,张赛怡 于洋 孙一城 吴勃臻 王晶,时间剧场TIME THEATRE
2024-01-14 14:30,北京,致命旋律,王帅 武阳坤 张腾 曹小欠儿,开心麻花磁剧场
2024-01-14 14:30,北京,婚礼歌手,李卓远 艾霖 李子健 马凯漪 郭禹良 刘治威 刘思纤 崔欣仪 乌尼思,朝阳剧场
2024-01-14 14:30,广州,雄狮少年,陈科铭 李秋盟 陈洁仪 冯镝霏 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-14 14:30,深圳,将进酒,李炜鹏 喻越越 于晓璘 张诗漫 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-14 15:00,武汉,灯塔,韩佳旭 陈梓煊 王皓,武汉剧院武演新空间
2024-01-14 15:30,成都,致命旋律,王博睿 刘钊 周靖杰 项倩,成都开心麻花9剧场
2024-01-14 16:30,成都,灯塔,廖城志 赵奕然 范杰,西部文化产业中心·鲸剧场
2024-01-14 16:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-01-14 17:00,上海,疯子与赞美诗,傅祥安 张琛,星空间111号·墨剧场
2024-01-14 19:30,上海,城堡,郭亢 杨皓晨 马小乔 李磊,上海共舞台
2024-01-14 19:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2024-01-14 19:30,上海,嗜血博士,马灵奇 管重昊 洪果,星空间1023号·涵金小剧场
2024-01-14 19:30,上海,桑塔露琪亚,牛博为 姜崃 朱亮,星空间6号·一台好戏小剧场
2024-01-14 19:30,上海,阿波罗尼亚,李苏霖 张智涵 袁泽智,星空间1号·一台好戏小剧场
2024-01-14 19:30,上海,辛吉路的画材店,曹屿辰 姜义哲 刘瀚聪,星空间2号·好好有戏剧场
2024-01-14 19:30,上海,翻国王棋,徐泽辉 遇泓羊 李佳音 薛尚文 宋元明 张烜尔,星空间77号·鲸剧场
2024-01-14 19:30,上海,双重危机,赵霄汉 李政绪,星空间19号
2024-01-14 19:30,上海,时光代理人,丁星辰 吴以瀚 强东玥 郭珍艳 许放星,时光剧场
2024-01-14 19:30,上海,AI,汤邵文 覃一凡,长宁来福士The Bell 钟楼演艺新空间
2024-01-14 19:30,北京,致命旋律,唐浩瑜 李卓远 李信 曹小欠儿,开心麻花磁剧场
2024-01-14 19:30,北京,婚礼歌手,王帅 鲁芳岐 李子健 李想 郭禹良 董韦凯 刘思纤 崔欣仪 乌尼思,朝阳剧场
2024-01-14 19:30,成都,阿波罗尼亚,施博威 赵嘉恒 李坤嘉,西部文化产业中心·一台好戏小剧场
2024-01-14 19:30,广州,雄狮少年,陈科铭 陈小春 陈洁仪 刘浩冉 李玉言 郝晓辉 张毅凯,广州大剧院歌剧厅
2024-01-14 19:30,广州,阿波罗尼亚,郭洧江 脱骁尧 邓欣锐,阿波罗尼亚·广州馆
2024-01-14 19:30,武汉,小说,韩佳旭 刘子赫 罗明晖,武演新空间（梦时代馆）
2024-01-14 20:00,深圳,将进酒,郑云龙 陈旭 张傲生 陈熙 华英杰 黄冠菘 左雅 赵子璇 杨映宇 杜恒,深圳滨海艺术中心歌剧厅
2024-01-15 19:30,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 廖婧媛 李泽熙,时光剧场
2024-01-16 14:00,成都,熊猫,,熊猫剧院
2024-01-16 14:00,西安,丝路之声,梁广 安婧祎 刘靖 李佳璐 谭建业 尉梦飞 杨雨婷 孙晶俐 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-16 19:30,上海,嗜血博士,毛二 何铭海 潘珏辰,星空间1023号·涵金小剧场
2024-01-16 19:30,上海,LIZZIE丽兹,徐丽东 张沁丹 冯远 宁梦恬,星空间11号·MOriginal Box
2024-01-16 19:30,广州,阿波罗尼亚,杨宇威 祝颂皓 李玉言,阿波罗尼亚·广州馆
2024-01-17 14:00,成都,熊猫,,熊猫剧院
2024-01-17 14:00,西安,丝路之声,谭建业 安婧祎 周熙智 孙晶俐 张书豪 吴凯泽 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-17 19:30,上海,嗜血博士,顾易 田野 赵子萌,星空间1023号·涵金小剧场
2024-01-17 19:30,上海,嘿！亚利桑那,冯远 李磊 王逸飞 于梦滢 王壹 唐超 陈旭茂,嘿！亚利桑那
2024-01-17 19:30,上海,LIZZIE丽兹,徐丽东 丁臻滢 邓贤凌 宁梦恬,星空间11号·MOriginal Box
2024-01-17 19:30,上海,时光代理人,井彦乔 朱涵彬 左一平 沈恬 智博闻,时光剧场
2024-01-17 19:30,上海,致爱,周文嘉 舒荣波,亚洲大厦·星空间黑匣子
2024-01-17 19:30,上海,彗星来电,丁辰西 陆宇鹏 周默涵,星空间3号·MOriginal Box
2024-01-17 19:30,广州,阿波罗尼亚,杨宇威 张毅凯 杜航,阿波罗尼亚·广州馆
2024-01-18 14:00,成都,熊猫,,熊猫剧院
2024-01-18 14:00,西安,丝路之声,梁广 安婧祎 刘靖 孙晶俐 张书豪 吴凯泽 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-01-18 19:30,上海,嗜血博士,相征 徐佳文 潘珏辰,星空间1023号·涵金小剧场
2024-01-18 19:30,上海,阿波罗尼亚,陈科铭 李秋盟 陈志,星空间1号·一台好戏小剧场
2024-01-18 19:30,上海,嘿！亚利桑那,马小乔 刘瀚聪 胡迪 张烜尔 王壹 孙金瀚 高旭,嘿！亚利桑那
2024-01-18 19:30,上海,少年歌行·梵音谣,王桓 周宇杰 范浩泽 李春胤,星空间81号·白剧场
2024-01-18 19:30,上海,梦微之,许昌泰 叶宇锋,星空间33号 鲸·剧场
2024-01-18 19:30,上海,时光代理人,井彦乔 朱涵彬 吴杭律 张睿姝 智博闻,时光剧场
2024-01-18 19:30,上海,AI,王国栋 陈棋尔,长宁来福士The Bell 钟楼演艺新空间
2024-01-18 19:30,上海,致爱,邓贤凌 傅祥安,亚洲大厦·星空间黑匣子
2024-01-18 19:30,上海,彗星来电,周文嘉 李存贤 陈楷,星空间3号·MOriginal Box
2024-01-18 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 杜牧,西部文化产业中心·一台好戏小剧场
2024-01-18 19:30,广州,阿波罗尼亚,李苏霖 祝颂皓 李玉言,阿波罗尼亚·广州馆
2024-01-18 19:30,重庆,将进酒,郑云龙 喻越越 张傲生 张诗漫 赵晏伯 李金哲 左雅 赵丹霓 杨映宇 朱文宇,施光南大剧院
2024-01-19 14:00,成都,熊猫,,熊猫剧院
2024-01-19 14:00,西安,丝路之声,梁广 安婧祎 江柏成 孙晶俐 谭建业 吴凯泽 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
